timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W], temperature.gpu
2026/07/03 08:27:35.363, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 30 %, 344.77 W, 63
2026/07/03 08:27:36.365, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 25 %, 344.83 W, 63
2026/07/03 08:27:37.367, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 25 %, 344.45 W, 63
2026/07/03 08:27:38.368, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 25 %, 344.36 W, 63
2026/07/03 08:27:39.370, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 25 %, 345.33 W, 63
2026/07/03 08:27:40.372, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 25 %, 345.01 W, 63
2026/07/03 08:27:41.373, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 25 %, 345.06 W, 63
2026/07/03 08:27:42.374, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 97 %, 347.68 W, 62
2026/07/03 08:27:43.376, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 98 %, 349.60 W, 62
2026/07/03 08:27:44.377, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 98 %, 349.64 W, 62
2026/07/03 08:27:45.379, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 30 %, 346.70 W, 63
2026/07/03 08:27:46.380, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 30 %, 346.15 W, 63
2026/07/03 08:27:47.383, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 26 %, 346.23 W, 63
2026/07/03 08:27:48.385, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 25 %, 345.83 W, 63
2026/07/03 08:27:49.386, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 25 %, 345.23 W, 63
2026/07/03 08:27:50.387, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 25 %, 345.03 W, 63
2026/07/03 08:27:51.388, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 25 %, 344.70 W, 63
2026/07/03 08:27:52.390, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 25 %, 344.31 W, 63
2026/07/03 08:27:53.392, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 96 %, 348.16 W, 62
2026/07/03 08:27:54.394, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 97 %, 348.45 W, 62
2026/07/03 08:27:55.395, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 97 %, 348.47 W, 62
2026/07/03 08:27:56.396, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 0 %, 0 %, 318.91 W, 59
