timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W], temperature.gpu
2026/07/03 15:25:35.820, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 42.92 W, 48
2026/07/03 15:25:36.824, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 30.80 W, 47
2026/07/03 15:25:37.824, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 29.00 W, 47
2026/07/03 15:25:38.825, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.95 W, 47
2026/07/03 15:25:39.825, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.90 W, 46
2026/07/03 15:25:40.826, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.83 W, 46
2026/07/03 15:25:41.827, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.76 W, 46
2026/07/03 15:25:42.827, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.70 W, 46
2026/07/03 15:25:43.828, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.66 W, 45
2026/07/03 15:25:44.829, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 170.26 W, 52
2026/07/03 15:25:45.830, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 290.59 W, 53
2026/07/03 15:25:46.830, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 31 %, 340.04 W, 63
2026/07/03 15:25:47.831, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 323.25 W, 54
2026/07/03 15:25:48.832, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 292.53 W, 54
2026/07/03 15:25:49.832, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 360.26 W, 54
2026/07/03 15:25:50.833, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 292.34 W, 54
2026/07/03 15:25:51.834, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 45 %, 359.66 W, 58
2026/07/03 15:25:52.835, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 312.24 W, 55
2026/07/03 15:25:53.835, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 292.65 W, 55
2026/07/03 15:25:54.836, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 362.98 W, 55
2026/07/03 15:25:55.837, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 292.73 W, 55
2026/07/03 15:25:56.838, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 89 %, 367.88 W, 58
2026/07/03 15:25:57.839, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 299.70 W, 56
2026/07/03 15:25:58.839, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 294.21 W, 62
2026/07/03 15:25:59.840, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 361.99 W, 56
2026/07/03 15:26:00.841, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 293.61 W, 56
2026/07/03 15:26:01.841, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 361.78 W, 58
2026/07/03 15:26:02.842, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 294.06 W, 57
2026/07/03 15:26:03.843, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 57 %, 309.96 W, 63
2026/07/03 15:26:04.844, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 361.89 W, 57
2026/07/03 15:26:05.845, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 294.57 W, 57
2026/07/03 15:26:06.850, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 364.46 W, 58
2026/07/03 15:26:07.850, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 295.05 W, 57
2026/07/03 15:26:08.851, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 45 %, 319.21 W, 65
2026/07/03 15:26:09.852, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 353.71 W, 58
2026/07/03 15:26:10.852, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 295.42 W, 58
2026/07/03 15:26:11.853, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 371.36 W, 58
