timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W], temperature.gpu
2026/07/03 15:32:07.276, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.88 W, 47
2026/07/03 15:32:08.280, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 29.10 W, 46
2026/07/03 15:32:09.281, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 29.29 W, 46
2026/07/03 15:32:10.281, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 29.22 W, 46
2026/07/03 15:32:11.282, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 29.14 W, 46
2026/07/03 15:32:12.283, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.93 W, 45
2026/07/03 15:32:13.284, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.73 W, 45
2026/07/03 15:32:14.284, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.68 W, 45
2026/07/03 15:32:15.285, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.71 W, 45
2026/07/03 15:32:16.286, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 32 %, 217.20 W, 62
2026/07/03 15:32:17.286, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 30 %, 450.83 W, 62
2026/07/03 15:32:18.287, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 31 %, 450.64 W, 63
2026/07/03 15:32:19.288, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 364.98 W, 56
2026/07/03 15:32:20.288, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 344.52 W, 56
2026/07/03 15:32:21.289, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 44 %, 422.35 W, 64
2026/07/03 15:32:22.289, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 31 %, 452.28 W, 65
2026/07/03 15:32:23.290, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 31 %, 450.58 W, 65
2026/07/03 15:32:24.290, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 391.24 W, 59
2026/07/03 15:32:25.291, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 347.11 W, 58
2026/07/03 15:32:26.291, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 386.58 W, 66
2026/07/03 15:32:27.292, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 30 %, 454.26 W, 66
2026/07/03 15:32:28.293, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 31 %, 450.26 W, 66
2026/07/03 15:32:29.294, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 30 %, 426.17 W, 60
2026/07/03 15:32:30.295, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 348.97 W, 60
2026/07/03 15:32:31.295, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 353.48 W, 64
2026/07/03 15:32:32.296, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 31 %, 455.23 W, 66
2026/07/03 15:32:33.297, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 31 %, 447.88 W, 67
2026/07/03 15:32:34.297, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 32 %, 447.52 W, 67
2026/07/03 15:32:35.298, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 363.21 W, 61
2026/07/03 15:32:36.299, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 351.27 W, 61
2026/07/03 15:32:37.299, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 44 %, 433.21 W, 67
2026/07/03 15:32:38.301, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 30 %, 448.71 W, 68
2026/07/03 15:32:39.302, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 30 %, 449.17 W, 68
2026/07/03 15:32:40.303, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 392.32 W, 62
2026/07/03 15:32:41.303, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 350.87 W, 61
2026/07/03 15:32:42.304, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 396.31 W, 68
2026/07/03 15:32:43.305, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 31 %, 452.13 W, 69
2026/07/03 15:32:44.305, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 30 %, 451.41 W, 70
2026/07/03 15:32:45.306, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 30 %, 426.93 W, 63
2026/07/03 15:32:46.307, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 352.33 W, 62
2026/07/03 15:32:47.307, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 360.81 W, 67
