timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W], temperature.gpu
2026/07/03 15:10:53.461, NVIDIA GeForce RTX 4090, 20404 MiB, 24564 MiB, 0 %, 0 %, 25.18 W, 30
2026/07/03 15:10:54.465, NVIDIA GeForce RTX 4090, 20404 MiB, 24564 MiB, 0 %, 0 %, 25.12 W, 30
2026/07/03 15:10:55.465, NVIDIA GeForce RTX 4090, 20404 MiB, 24564 MiB, 0 %, 0 %, 24.93 W, 30
2026/07/03 15:10:56.466, NVIDIA GeForce RTX 4090, 20404 MiB, 24564 MiB, 0 %, 0 %, 24.70 W, 30
2026/07/03 15:10:57.467, NVIDIA GeForce RTX 4090, 20404 MiB, 24564 MiB, 0 %, 0 %, 24.72 W, 30
2026/07/03 15:10:58.467, NVIDIA GeForce RTX 4090, 20404 MiB, 24564 MiB, 0 %, 0 %, 24.64 W, 30
2026/07/03 15:10:59.468, NVIDIA GeForce RTX 4090, 20404 MiB, 24564 MiB, 0 %, 0 %, 24.51 W, 30
2026/07/03 15:11:00.469, NVIDIA GeForce RTX 4090, 20404 MiB, 24564 MiB, 0 %, 0 %, 24.68 W, 30
2026/07/03 15:11:01.469, NVIDIA GeForce RTX 4090, 20404 MiB, 24564 MiB, 0 %, 0 %, 24.88 W, 30
2026/07/03 15:11:02.470, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 169.93 W, 38
2026/07/03 15:11:03.470, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 313.17 W, 40
2026/07/03 15:11:04.471, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 323.91 W, 41
2026/07/03 15:11:05.472, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 314.01 W, 41
2026/07/03 15:11:06.472, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 325.62 W, 42
2026/07/03 15:11:07.473, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 315.74 W, 42
2026/07/03 15:11:08.473, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 327.41 W, 43
2026/07/03 15:11:09.474, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 315.34 W, 43
2026/07/03 15:11:10.474, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 326.89 W, 44
2026/07/03 15:11:11.475, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 315.94 W, 44
2026/07/03 15:11:12.476, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 62 %, 326.96 W, 45
2026/07/03 15:11:13.476, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 323.53 W, 44
2026/07/03 15:11:14.477, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 93 %, 87 %, 318.14 W, 50
2026/07/03 15:11:15.478, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 327.20 W, 45
2026/07/03 15:11:16.478, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 316.74 W, 45
2026/07/03 15:11:17.479, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 328.94 W, 46
2026/07/03 15:11:18.479, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 317.18 W, 46
2026/07/03 15:11:19.480, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 330.90 W, 46
2026/07/03 15:11:20.480, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 317.67 W, 46
2026/07/03 15:11:21.481, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 331.71 W, 47
2026/07/03 15:11:22.482, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 318.37 W, 47
2026/07/03 15:11:23.483, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 331.70 W, 47
2026/07/03 15:11:24.486, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 318.67 W, 48
2026/07/03 15:11:25.486, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 331.33 W, 48
2026/07/03 15:11:26.487, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 318.82 W, 48
2026/07/03 15:11:27.488, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 332.31 W, 49
2026/07/03 15:11:28.488, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 319.37 W, 49
2026/07/03 15:11:29.489, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 332.28 W, 49
2026/07/03 15:11:30.490, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 319.40 W, 49
2026/07/03 15:11:31.490, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 333.01 W, 50
2026/07/03 15:11:32.491, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 319.60 W, 50
2026/07/03 15:11:33.491, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 332.93 W, 51
2026/07/03 15:11:34.492, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 319.67 W, 50
2026/07/03 15:11:35.493, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 41 %, 333.56 W, 56
2026/07/03 15:11:36.493, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 334.27 W, 50
2026/07/03 15:11:37.494, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 96 %, 100 %, 320.34 W, 51
2026/07/03 15:11:38.495, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 333.23 W, 51
2026/07/03 15:11:39.495, NVIDIA GeForce RTX 4090, 20406 MiB, 24564 MiB, 100 %, 100 %, 321.40 W, 51
