timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W], temperature.gpu
2026/07/03 15:42:45.668, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 29.09 W, 47
2026/07/03 15:42:46.672, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.97 W, 47
2026/07/03 15:42:47.673, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.89 W, 46
2026/07/03 15:42:48.674, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.85 W, 46
2026/07/03 15:42:49.675, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.76 W, 46
2026/07/03 15:42:50.675, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.73 W, 46
2026/07/03 15:42:51.676, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.71 W, 45
2026/07/03 15:42:52.677, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.54 W, 45
2026/07/03 15:42:53.678, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 2 %, 0 %, 63.03 W, 53
2026/07/03 15:42:54.678, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 310.08 W, 52
2026/07/03 15:42:55.678, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 285.00 W, 52
2026/07/03 15:42:56.679, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 319.23 W, 53
2026/07/03 15:42:57.679, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 285.81 W, 53
2026/07/03 15:42:58.680, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 319.91 W, 54
2026/07/03 15:42:59.681, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 286.32 W, 54
2026/07/03 15:43:00.681, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 319.26 W, 55
2026/07/03 15:43:01.682, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 286.70 W, 54
2026/07/03 15:43:02.682, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 36 %, 307.55 W, 61
2026/07/03 15:43:03.683, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 313.13 W, 54
2026/07/03 15:43:04.684, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 286.98 W, 54
2026/07/03 15:43:05.684, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 320.15 W, 55
2026/07/03 15:43:06.685, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 287.03 W, 55
2026/07/03 15:43:07.686, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 318.79 W, 55
2026/07/03 15:43:08.686, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 287.44 W, 55
2026/07/03 15:43:09.687, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 320.87 W, 56
2026/07/03 15:43:10.687, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 287.74 W, 55
2026/07/03 15:43:11.688, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 39 %, 312.35 W, 62
2026/07/03 15:43:12.689, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 310.03 W, 56
2026/07/03 15:43:13.689, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 287.84 W, 56
2026/07/03 15:43:14.690, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 320.44 W, 56
2026/07/03 15:43:15.690, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 287.96 W, 56
2026/07/03 15:43:16.695, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 319.34 W, 57
2026/07/03 15:43:17.695, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 288.11 W, 56
2026/07/03 15:43:18.696, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 320.82 W, 58
2026/07/03 15:43:19.697, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 289.02 W, 57
2026/07/03 15:43:20.697, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 42 %, 316.76 W, 64
2026/07/03 15:43:21.698, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 305.05 W, 57
2026/07/03 15:43:22.699, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 288.38 W, 57
2026/07/03 15:43:23.699, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 321.36 W, 57
2026/07/03 15:43:24.700, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 289.17 W, 57
2026/07/03 15:43:25.701, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 321.87 W, 58
2026/07/03 15:43:26.701, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 288.96 W, 57
2026/07/03 15:43:27.702, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 322.78 W, 58
2026/07/03 15:43:28.703, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 289.62 W, 58
2026/07/03 15:43:29.703, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 44 %, 323.04 W, 65
2026/07/03 15:43:30.704, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 306.00 W, 58
2026/07/03 15:43:31.705, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 290.03 W, 58
2026/07/03 15:43:32.705, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 323.46 W, 58
