timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W], temperature.gpu
2026/07/03 16:15:31.420, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 30.20 W, 47
2026/07/03 16:15:32.423, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.84 W, 47
2026/07/03 16:15:33.423, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.78 W, 46
2026/07/03 16:15:34.424, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.69 W, 46
2026/07/03 16:15:35.425, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.63 W, 46
2026/07/03 16:15:36.425, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.57 W, 46
2026/07/03 16:15:37.426, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.48 W, 45
2026/07/03 16:15:38.426, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.42 W, 45
2026/07/03 16:15:39.427, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.46 W, 45
2026/07/03 16:15:40.428, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 31 %, 395.16 W, 62
2026/07/03 16:15:41.429, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 39 %, 389.41 W, 55
2026/07/03 16:15:42.429, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 318.38 W, 54
2026/07/03 16:15:43.430, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 370.08 W, 63
2026/07/03 16:15:44.431, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 30 %, 454.25 W, 63
2026/07/03 16:15:45.431, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 350.05 W, 56
2026/07/03 16:15:46.432, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 320.16 W, 56
2026/07/03 16:15:47.433, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 45 %, 435.73 W, 66
2026/07/03 16:15:48.434, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 31 %, 410.01 W, 58
2026/07/03 16:15:49.434, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 320.57 W, 57
2026/07/03 16:15:50.435, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 350.40 W, 64
2026/07/03 16:15:51.436, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 31 %, 458.67 W, 65
2026/07/03 16:15:52.437, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 372.10 W, 58
2026/07/03 16:15:53.437, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 322.22 W, 58
2026/07/03 16:15:54.438, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 44 %, 412.51 W, 67
2026/07/03 16:15:55.439, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 31 %, 439.58 W, 62
2026/07/03 16:15:56.439, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 324.27 W, 59
2026/07/03 16:15:57.440, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 327.63 W, 59
2026/07/03 16:15:58.441, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 45 %, 456.32 W, 66
2026/07/03 16:15:59.442, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 31 %, 393.98 W, 60
2026/07/03 16:16:00.443, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 323.26 W, 59
2026/07/03 16:16:01.443, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 384.01 W, 67
2026/07/03 16:16:02.446, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 31 %, 452.80 W, 68
2026/07/03 16:16:03.446, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 354.84 W, 60
2026/07/03 16:16:04.447, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 322.88 W, 60
2026/07/03 16:16:05.448, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 45 %, 435.59 W, 67
2026/07/03 16:16:06.448, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 30 %, 419.62 W, 62
