timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W], temperature.gpu
2026/07/03 07:39:20.575, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 0 %, 0 %, 26.20 W, 48
2026/07/03 07:39:21.584, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 0 %, 0 %, 26.23 W, 48
2026/07/03 07:39:22.586, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 0 %, 0 %, 25.89 W, 47
2026/07/03 07:39:23.588, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 0 %, 0 %, 25.46 W, 47
2026/07/03 07:39:24.589, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 0 %, 0 %, 25.22 W, 46
2026/07/03 07:39:25.591, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 0 %, 0 %, 25.21 W, 45
2026/07/03 07:39:26.592, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 0 %, 0 %, 25.02 W, 45
2026/07/03 07:39:27.594, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 0 %, 0 %, 24.89 W, 44
2026/07/03 07:39:28.595, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 0 %, 0 %, 24.86 W, 43
2026/07/03 07:39:29.597, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 0 %, 0 %, 24.61 W, 43
2026/07/03 07:39:30.599, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 0 %, 0 %, 24.88 W, 43
2026/07/03 07:39:31.601, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 0 %, 0 %, 25.14 W, 43
2026/07/03 07:39:32.603, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 0 %, 0 %, 24.57 W, 42
2026/07/03 07:39:33.605, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 0 %, 0 %, 24.22 W, 42
2026/07/03 07:39:34.607, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 0 %, 0 %, 24.15 W, 42
2026/07/03 07:39:35.609, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 100 %, 21 %, 168.95 W, 52
2026/07/03 07:39:36.610, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 100 %, 100 %, 345.98 W, 53
2026/07/03 07:39:37.612, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 100 %, 100 %, 346.58 W, 54
2026/07/03 07:39:38.614, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 100 %, 23 %, 347.45 W, 55
2026/07/03 07:39:39.616, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 100 %, 100 %, 347.01 W, 55
2026/07/03 07:39:40.617, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 100 %, 100 %, 346.89 W, 55
2026/07/03 07:39:41.619, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 100 %, 23 %, 348.83 W, 56
2026/07/03 07:39:42.621, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 100 %, 100 %, 345.69 W, 56
2026/07/03 07:39:43.622, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 100 %, 100 %, 347.30 W, 56
2026/07/03 07:39:44.624, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 100 %, 23 %, 348.95 W, 57
