timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W], temperature.gpu
2026/07/03 15:55:43.396, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 29.53 W, 46
2026/07/03 15:55:44.399, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.93 W, 46
2026/07/03 15:55:45.400, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.93 W, 45
2026/07/03 15:55:46.400, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 28.86 W, 45
2026/07/03 15:55:47.401, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 29.14 W, 45
2026/07/03 15:55:48.401, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 29.33 W, 45
2026/07/03 15:55:49.402, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 29.21 W, 45
2026/07/03 15:55:50.403, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 29.20 W, 44
2026/07/03 15:55:51.404, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 0 %, 0 %, 29.14 W, 44
2026/07/03 15:55:52.404, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 253.41 W, 52
2026/07/03 15:55:53.405, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 323.17 W, 53
2026/07/03 15:55:54.406, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 334.77 W, 54
2026/07/03 15:55:55.406, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 324.48 W, 54
2026/07/03 15:55:56.407, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 48 %, 335.08 W, 55
2026/07/03 15:55:57.408, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 324.67 W, 55
2026/07/03 15:55:58.408, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 94 %, 100 %, 335.09 W, 55
2026/07/03 15:55:59.409, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 324.44 W, 55
2026/07/03 15:56:00.409, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 334.25 W, 56
2026/07/03 15:56:01.410, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 324.94 W, 56
2026/07/03 15:56:02.411, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 338.04 W, 57
2026/07/03 15:56:03.411, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 325.36 W, 56
2026/07/03 15:56:04.412, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 337.82 W, 58
2026/07/03 15:56:05.412, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 323.99 W, 57
2026/07/03 15:56:06.413, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 340.15 W, 62
2026/07/03 15:56:07.413, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 339.71 W, 57
2026/07/03 15:56:08.414, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 326.05 W, 57
2026/07/03 15:56:09.415, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 339.72 W, 58
2026/07/03 15:56:10.415, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 326.47 W, 58
2026/07/03 15:56:11.416, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 339.71 W, 58
2026/07/03 15:56:12.416, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 326.63 W, 58
2026/07/03 15:56:13.417, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 339.90 W, 58
2026/07/03 15:56:14.423, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 327.34 W, 58
2026/07/03 15:56:15.424, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 340.51 W, 59
2026/07/03 15:56:16.425, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 327.54 W, 59
2026/07/03 15:56:17.425, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 94 %, 41 %, 339.97 W, 59
2026/07/03 15:56:18.426, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 327.67 W, 59
2026/07/03 15:56:19.427, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 339.33 W, 59
2026/07/03 15:56:20.428, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 327.78 W, 59
2026/07/03 15:56:21.429, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 339.49 W, 60
2026/07/03 15:56:22.429, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 327.85 W, 60
2026/07/03 15:56:23.430, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 337.64 W, 60
2026/07/03 15:56:24.430, NVIDIA GeForce RTX 4090, 20408 MiB, 24564 MiB, 100 %, 100 %, 328.46 W, 60
