timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W], temperature.gpu
2026/07/03 03:57:21.910, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 26.45 W, 48
2026/07/03 03:57:22.919, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 26.47 W, 48
2026/07/03 03:57:23.920, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 26.13 W, 47
2026/07/03 03:57:24.921, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 25.69 W, 46
2026/07/03 03:57:25.923, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 25.36 W, 46
2026/07/03 03:57:26.924, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 25.17 W, 45
2026/07/03 03:57:27.926, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 25.14 W, 44
2026/07/03 03:57:28.927, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.85 W, 44
2026/07/03 03:57:29.928, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.70 W, 43
2026/07/03 03:57:30.929, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.89 W, 43
2026/07/03 03:57:31.931, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 25.24 W, 43
2026/07/03 03:57:32.933, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 25.08 W, 42
2026/07/03 03:57:33.934, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.59 W, 41
2026/07/03 03:57:34.936, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.34 W, 41
2026/07/03 03:57:35.938, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.34 W, 41
2026/07/03 03:57:36.939, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 23 %, 129.35 W, 51
2026/07/03 03:57:37.941, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.12 W, 52
2026/07/03 03:57:38.943, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 347.97 W, 53
2026/07/03 03:57:39.945, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 25 %, 349.02 W, 55
2026/07/03 03:57:40.947, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 347.73 W, 54
2026/07/03 03:57:41.948, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 347.10 W, 55
2026/07/03 03:57:42.950, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 347.00 W, 56
2026/07/03 03:57:43.952, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.30 W, 56
2026/07/03 03:57:44.954, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 346.70 W, 56
2026/07/03 03:57:45.956, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.42 W, 57
2026/07/03 03:57:46.958, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 25 %, 349.21 W, 57
2026/07/03 03:57:47.960, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.29 W, 57
2026/07/03 03:57:48.961, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.41 W, 57
2026/07/03 03:57:49.963, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 347.35 W, 58
2026/07/03 03:57:50.964, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 347.59 W, 58
2026/07/03 03:57:51.966, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 347.86 W, 58
2026/07/03 03:57:52.968, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 48 %, 347.92 W, 59
2026/07/03 03:57:53.970, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.30 W, 59
2026/07/03 03:57:54.971, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.12 W, 59
2026/07/03 03:57:55.973, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.26 W, 60
2026/07/03 03:57:56.974, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 25 %, 346.69 W, 60
2026/07/03 03:57:57.976, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.01 W, 59
2026/07/03 03:57:58.978, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.15 W, 60
