timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W], temperature.gpu
2026/07/03 03:38:24.686, NVIDIA GeForce RTX 3090, 20302 MiB, 24576 MiB, 0 %, 0 %, 22.58 W, 25
2026/07/03 03:38:25.695, NVIDIA GeForce RTX 3090, 20302 MiB, 24576 MiB, 0 %, 0 %, 22.58 W, 25
2026/07/03 03:38:26.697, NVIDIA GeForce RTX 3090, 20302 MiB, 24576 MiB, 0 %, 0 %, 22.68 W, 25
2026/07/03 03:38:27.699, NVIDIA GeForce RTX 3090, 20302 MiB, 24576 MiB, 0 %, 0 %, 22.58 W, 25
2026/07/03 03:38:28.700, NVIDIA GeForce RTX 3090, 20302 MiB, 24576 MiB, 0 %, 0 %, 22.58 W, 25
2026/07/03 03:38:29.702, NVIDIA GeForce RTX 3090, 20302 MiB, 24576 MiB, 0 %, 0 %, 22.70 W, 25
2026/07/03 03:38:30.704, NVIDIA GeForce RTX 3090, 20302 MiB, 24576 MiB, 0 %, 0 %, 22.67 W, 25
2026/07/03 03:38:31.706, NVIDIA GeForce RTX 3090, 20302 MiB, 24576 MiB, 0 %, 0 %, 22.72 W, 25
2026/07/03 03:38:32.707, NVIDIA GeForce RTX 3090, 20302 MiB, 24576 MiB, 0 %, 0 %, 22.80 W, 25
2026/07/03 03:38:33.709, NVIDIA GeForce RTX 3090, 20302 MiB, 24576 MiB, 0 %, 0 %, 22.76 W, 25
2026/07/03 03:38:34.711, NVIDIA GeForce RTX 3090, 20302 MiB, 24576 MiB, 0 %, 0 %, 22.79 W, 25
2026/07/03 03:38:35.713, NVIDIA GeForce RTX 3090, 20302 MiB, 24576 MiB, 0 %, 0 %, 22.87 W, 25
2026/07/03 03:38:36.714, NVIDIA GeForce RTX 3090, 20302 MiB, 24576 MiB, 0 %, 0 %, 22.78 W, 25
2026/07/03 03:38:37.715, NVIDIA GeForce RTX 3090, 20302 MiB, 24576 MiB, 0 %, 0 %, 22.79 W, 25
2026/07/03 03:38:38.717, NVIDIA GeForce RTX 3090, 20302 MiB, 24576 MiB, 0 %, 0 %, 22.79 W, 25
2026/07/03 03:38:39.719, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 22.62 W, 25
2026/07/03 03:38:40.721, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 216.39 W, 37
2026/07/03 03:38:41.723, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.52 W, 39
2026/07/03 03:38:42.725, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.21 W, 40
2026/07/03 03:38:43.727, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.01 W, 41
2026/07/03 03:38:44.729, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.43 W, 42
2026/07/03 03:38:45.731, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 27 %, 346.33 W, 44
2026/07/03 03:38:46.732, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.48 W, 43
2026/07/03 03:38:47.733, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.55 W, 44
2026/07/03 03:38:48.735, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 346.90 W, 45
2026/07/03 03:38:49.737, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.78 W, 45
2026/07/03 03:38:50.739, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.21 W, 46
2026/07/03 03:38:51.742, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.51 W, 46
2026/07/03 03:38:52.744, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.05 W, 47
2026/07/03 03:38:53.746, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 23 %, 347.47 W, 48
