timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W], temperature.gpu
2026/07/03 07:50:31.168, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 0 %, 0 %, 26.95 W, 49
2026/07/03 07:50:32.176, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 0 %, 0 %, 25.86 W, 48
2026/07/03 07:50:33.178, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 0 %, 0 %, 25.56 W, 48
2026/07/03 07:50:34.180, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 0 %, 0 %, 25.64 W, 46
2026/07/03 07:50:35.182, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 0 %, 0 %, 25.87 W, 46
2026/07/03 07:50:36.184, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 0 %, 0 %, 25.32 W, 45
2026/07/03 07:50:37.186, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 0 %, 0 %, 25.12 W, 44
2026/07/03 07:50:38.187, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 0 %, 0 %, 25.11 W, 44
2026/07/03 07:50:39.189, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 0 %, 0 %, 24.76 W, 43
2026/07/03 07:50:40.190, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 0 %, 0 %, 24.34 W, 43
2026/07/03 07:50:41.192, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 0 %, 0 %, 24.16 W, 43
2026/07/03 07:50:42.193, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 0 %, 0 %, 24.27 W, 42
2026/07/03 07:50:43.195, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 0 %, 0 %, 24.13 W, 42
2026/07/03 07:50:44.196, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 0 %, 0 %, 24.17 W, 41
2026/07/03 07:50:45.198, NVIDIA GeForce RTX 3090, 21422 MiB, 24576 MiB, 0 %, 0 %, 24.16 W, 41
2026/07/03 07:50:46.199, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 22 %, 173.74 W, 53
2026/07/03 07:50:47.200, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 24 %, 343.91 W, 54
2026/07/03 07:50:48.202, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 100 %, 349.49 W, 54
2026/07/03 07:50:49.203, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 100 %, 349.58 W, 54
2026/07/03 07:50:50.205, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 23 %, 348.85 W, 56
2026/07/03 07:50:51.206, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 22 %, 345.57 W, 56
2026/07/03 07:50:52.207, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 100 %, 349.60 W, 56
2026/07/03 07:50:53.208, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 100 %, 349.84 W, 56
2026/07/03 07:50:54.210, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 100 %, 349.40 W, 56
2026/07/03 07:50:55.211, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 22 %, 347.83 W, 57
2026/07/03 07:50:56.212, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 68 %, 344.20 W, 57
2026/07/03 07:50:57.213, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 100 %, 349.05 W, 57
2026/07/03 07:50:58.215, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 100 %, 348.91 W, 57
2026/07/03 07:50:59.216, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 23 %, 348.73 W, 59
2026/07/03 07:51:00.217, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 22 %, 344.39 W, 59
2026/07/03 07:51:01.218, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 100 %, 349.04 W, 58
2026/07/03 07:51:02.220, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 100 %, 349.14 W, 58
2026/07/03 07:51:03.221, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 100 %, 349.04 W, 58
2026/07/03 07:51:04.222, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 23 %, 346.05 W, 60
2026/07/03 07:51:05.223, NVIDIA GeForce RTX 3090, 21424 MiB, 24576 MiB, 100 %, 99 %, 345.43 W, 60
