timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W], temperature.gpu
2026/07/03 07:27:31.273, NVIDIA GeForce RTX 3090, 21254 MiB, 24576 MiB, 0 %, 0 %, 22.69 W, 29
2026/07/03 07:27:32.282, NVIDIA GeForce RTX 3090, 21254 MiB, 24576 MiB, 0 %, 0 %, 22.67 W, 29
2026/07/03 07:27:33.283, NVIDIA GeForce RTX 3090, 21254 MiB, 24576 MiB, 0 %, 0 %, 22.61 W, 29
2026/07/03 07:27:34.285, NVIDIA GeForce RTX 3090, 21254 MiB, 24576 MiB, 0 %, 0 %, 22.72 W, 29
2026/07/03 07:27:35.287, NVIDIA GeForce RTX 3090, 21254 MiB, 24576 MiB, 0 %, 0 %, 22.72 W, 29
2026/07/03 07:27:36.288, NVIDIA GeForce RTX 3090, 21254 MiB, 24576 MiB, 0 %, 0 %, 22.91 W, 29
2026/07/03 07:27:37.290, NVIDIA GeForce RTX 3090, 21254 MiB, 24576 MiB, 0 %, 0 %, 22.99 W, 29
2026/07/03 07:27:38.291, NVIDIA GeForce RTX 3090, 21254 MiB, 24576 MiB, 0 %, 0 %, 22.78 W, 29
2026/07/03 07:27:39.293, NVIDIA GeForce RTX 3090, 21254 MiB, 24576 MiB, 0 %, 0 %, 22.71 W, 29
2026/07/03 07:27:40.294, NVIDIA GeForce RTX 3090, 21254 MiB, 24576 MiB, 0 %, 0 %, 22.73 W, 29
2026/07/03 07:27:41.296, NVIDIA GeForce RTX 3090, 21254 MiB, 24576 MiB, 0 %, 0 %, 22.92 W, 29
2026/07/03 07:27:42.298, NVIDIA GeForce RTX 3090, 21254 MiB, 24576 MiB, 0 %, 0 %, 22.89 W, 29
2026/07/03 07:27:43.300, NVIDIA GeForce RTX 3090, 21254 MiB, 24576 MiB, 0 %, 0 %, 22.87 W, 28
2026/07/03 07:27:44.302, NVIDIA GeForce RTX 3090, 21254 MiB, 24576 MiB, 0 %, 0 %, 22.84 W, 28
2026/07/03 07:27:45.303, NVIDIA GeForce RTX 3090, 21254 MiB, 24576 MiB, 0 %, 0 %, 22.62 W, 28
2026/07/03 07:27:46.305, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 18 %, 39.70 W, 33
2026/07/03 07:27:47.307, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 339.13 W, 41
2026/07/03 07:27:48.309, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 346.95 W, 42
2026/07/03 07:27:49.310, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 344.70 W, 44
2026/07/03 07:27:50.312, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 349.01 W, 45
2026/07/03 07:27:51.314, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 347.44 W, 45
2026/07/03 07:27:52.315, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 349.10 W, 46
2026/07/03 07:27:53.317, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 348.53 W, 46
2026/07/03 07:27:54.318, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 46 %, 345.68 W, 48
2026/07/03 07:27:55.320, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 348.51 W, 47
2026/07/03 07:27:56.322, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 348.83 W, 48
2026/07/03 07:27:57.324, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 348.33 W, 49
2026/07/03 07:27:58.326, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 349.55 W, 49
2026/07/03 07:27:59.327, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 85 %, 72 %, 346.74 W, 50
2026/07/03 07:28:00.330, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 348.00 W, 50
2026/07/03 07:28:01.331, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 348.73 W, 51
2026/07/03 07:28:02.333, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 347.33 W, 51
2026/07/03 07:28:03.335, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 349.20 W, 52
2026/07/03 07:28:04.336, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 349.28 W, 52
2026/07/03 07:28:05.338, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 349.33 W, 52
2026/07/03 07:28:06.339, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 348.73 W, 53
2026/07/03 07:28:07.341, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 21 %, 346.83 W, 54
2026/07/03 07:28:08.343, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 349.06 W, 53
2026/07/03 07:28:09.344, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 348.80 W, 54
2026/07/03 07:28:10.346, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 347.32 W, 54
2026/07/03 07:28:11.348, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 349.38 W, 55
2026/07/03 07:28:12.350, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 349.43 W, 55
2026/07/03 07:28:13.352, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 349.04 W, 55
2026/07/03 07:28:14.353, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 348.60 W, 55
2026/07/03 07:28:15.355, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 72 %, 348.42 W, 56
2026/07/03 07:28:16.357, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 348.78 W, 56
2026/07/03 07:28:17.359, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 348.96 W, 56
2026/07/03 07:28:18.360, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 349.40 W, 57
2026/07/03 07:28:19.362, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 349.38 W, 57
2026/07/03 07:28:20.364, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 82 %, 46 %, 346.89 W, 57
2026/07/03 07:28:21.366, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 347.28 W, 57
2026/07/03 07:28:22.368, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 348.86 W, 57
2026/07/03 07:28:23.370, NVIDIA GeForce RTX 3090, 21310 MiB, 24576 MiB, 100 %, 100 %, 348.32 W, 58
