timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W], temperature.gpu
2026/07/03 05:37:35.225, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 25.18 W, 46
2026/07/03 05:37:36.233, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.92 W, 44
2026/07/03 05:37:37.235, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.78 W, 44
2026/07/03 05:37:38.236, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 25.10 W, 43
2026/07/03 05:37:39.238, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 25.17 W, 43
2026/07/03 05:37:40.240, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.66 W, 43
2026/07/03 05:37:41.242, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.34 W, 42
2026/07/03 05:37:42.288, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.22 W, 41
2026/07/03 05:37:43.289, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.15 W, 41
2026/07/03 05:37:44.291, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.17 W, 40
2026/07/03 05:37:45.293, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 23.97 W, 40
2026/07/03 05:37:46.294, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 23.83 W, 40
2026/07/03 05:37:47.296, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 23.73 W, 39
2026/07/03 05:37:48.297, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 23.57 W, 39
2026/07/03 05:37:49.299, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 99 %, 19 %, 34.65 W, 43
2026/07/03 05:37:50.301, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 332.33 W, 50
2026/07/03 05:37:51.302, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 346.98 W, 51
2026/07/03 05:37:52.304, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 23 %, 347.39 W, 53
2026/07/03 05:37:53.305, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.01 W, 52
2026/07/03 05:37:54.308, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 347.80 W, 53
2026/07/03 05:37:55.309, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 348.62 W, 54
2026/07/03 05:37:56.311, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.97 W, 53
2026/07/03 05:37:57.313, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 347.38 W, 54
2026/07/03 05:37:58.315, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 348.22 W, 55
2026/07/03 05:37:59.317, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.60 W, 54
2026/07/03 05:38:00.319, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.33 W, 55
2026/07/03 05:38:01.321, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.81 W, 56
2026/07/03 05:38:02.323, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.04 W, 55
2026/07/03 05:38:03.324, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 347.61 W, 55
2026/07/03 05:38:04.326, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.34 W, 56
2026/07/03 05:38:05.328, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.06 W, 56
2026/07/03 05:38:06.330, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 347.99 W, 56
2026/07/03 05:38:07.332, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.19 W, 57
2026/07/03 05:38:08.333, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 347.98 W, 57
2026/07/03 05:38:09.335, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 347.86 W, 57
2026/07/03 05:38:10.337, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.86 W, 58
2026/07/03 05:38:11.339, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.14 W, 58
2026/07/03 05:38:12.341, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 97 %, 82 %, 348.13 W, 58
2026/07/03 05:38:13.343, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.97 W, 58
2026/07/03 05:38:14.345, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.42 W, 58
