timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W], temperature.gpu
2026/07/03 05:17:40.070, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 25.73 W, 45
2026/07/03 05:17:41.082, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 25.34 W, 45
2026/07/03 05:17:42.083, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 25.26 W, 44
2026/07/03 05:17:43.085, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.96 W, 44
2026/07/03 05:17:44.087, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.88 W, 43
2026/07/03 05:17:45.089, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.87 W, 42
2026/07/03 05:17:46.091, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.60 W, 42
2026/07/03 05:17:47.093, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.65 W, 41
2026/07/03 05:17:48.095, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.70 W, 41
2026/07/03 05:17:49.097, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.59 W, 40
2026/07/03 05:17:50.098, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.52 W, 40
2026/07/03 05:17:51.100, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.33 W, 39
2026/07/03 05:17:52.102, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.07 W, 39
2026/07/03 05:17:53.104, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 23.98 W, 39
2026/07/03 05:17:54.106, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.08 W, 38
2026/07/03 05:17:55.108, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 23 %, 81.36 W, 47
2026/07/03 05:17:56.110, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 23 %, 341.73 W, 51
2026/07/03 05:17:57.111, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 345.45 W, 51
2026/07/03 05:17:58.114, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 347.96 W, 52
2026/07/03 05:17:59.115, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 348.65 W, 53
2026/07/03 05:18:00.118, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 345.31 W, 54
2026/07/03 05:18:01.120, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 347.66 W, 54
2026/07/03 05:18:02.121, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.69 W, 54
2026/07/03 05:18:03.123, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.31 W, 54
2026/07/03 05:18:04.125, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 23 %, 346.36 W, 56
2026/07/03 05:18:05.127, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 345.23 W, 55
2026/07/03 05:18:06.129, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.60 W, 55
2026/07/03 05:18:07.131, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.34 W, 56
2026/07/03 05:18:08.133, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 348.86 W, 57
2026/07/03 05:18:09.136, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 345.61 W, 57
2026/07/03 05:18:10.137, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.43 W, 57
2026/07/03 05:18:11.140, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.48 W, 57
2026/07/03 05:18:12.142, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 348.78 W, 58
2026/07/03 05:18:13.144, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 345.39 W, 58
2026/07/03 05:18:14.146, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.99 W, 58
2026/07/03 05:18:15.147, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.06 W, 58
2026/07/03 05:18:16.149, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 348.74 W, 59
2026/07/03 05:18:17.151, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 25 %, 345.34 W, 59
2026/07/03 05:18:18.154, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.47 W, 59
2026/07/03 05:18:19.156, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.12 W, 59
2026/07/03 05:18:20.157, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 348.75 W, 60
2026/07/03 05:18:21.159, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 344.86 W, 60
2026/07/03 05:18:22.161, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.94 W, 59
2026/07/03 05:18:23.163, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.94 W, 59
2026/07/03 05:18:24.166, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.84 W, 59
2026/07/03 05:18:25.168, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 23 %, 345.04 W, 60
