timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W], temperature.gpu
2026/07/03 05:20:30.834, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 25.46 W, 45
2026/07/03 05:20:31.842, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 25.63 W, 44
2026/07/03 05:20:32.844, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 25.48 W, 44
2026/07/03 05:20:33.846, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 25.19 W, 43
2026/07/03 05:20:34.848, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 25.15 W, 43
2026/07/03 05:20:35.850, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.84 W, 42
2026/07/03 05:20:36.852, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.58 W, 42
2026/07/03 05:20:37.854, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.47 W, 42
2026/07/03 05:20:38.855, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.49 W, 41
2026/07/03 05:20:39.858, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.33 W, 41
2026/07/03 05:20:40.860, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.33 W, 40
2026/07/03 05:20:41.861, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.53 W, 40
2026/07/03 05:20:42.863, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.43 W, 40
2026/07/03 05:20:43.865, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 24.24 W, 39
2026/07/03 05:20:44.867, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 0 %, 0 %, 44.73 W, 44
2026/07/03 05:20:45.869, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 23 %, 327.25 W, 52
2026/07/03 05:20:46.871, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 345.59 W, 53
2026/07/03 05:20:47.873, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 345.84 W, 54
2026/07/03 05:20:48.875, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.02 W, 53
2026/07/03 05:20:49.877, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.88 W, 53
2026/07/03 05:20:50.879, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.67 W, 55
2026/07/03 05:20:51.881, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 345.47 W, 55
2026/07/03 05:20:52.883, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 345.96 W, 56
2026/07/03 05:20:53.884, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 345.51 W, 56
2026/07/03 05:20:54.886, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.30 W, 55
2026/07/03 05:20:55.888, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.40 W, 56
2026/07/03 05:20:56.891, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.99 W, 57
2026/07/03 05:20:57.892, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 345.74 W, 57
2026/07/03 05:20:58.894, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 25 %, 345.04 W, 58
2026/07/03 05:20:59.896, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 346.48 W, 57
2026/07/03 05:21:00.898, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.44 W, 57
2026/07/03 05:21:01.900, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 348.96 W, 57
2026/07/03 05:21:02.901, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 65 %, 348.65 W, 59
2026/07/03 05:21:03.902, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 25 %, 344.69 W, 59
2026/07/03 05:21:04.904, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 344.84 W, 59
2026/07/03 05:21:05.906, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 26 %, 347.98 W, 59
2026/07/03 05:21:06.907, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.54 W, 59
2026/07/03 05:21:07.909, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.47 W, 59
2026/07/03 05:21:08.911, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 26 %, 349.89 W, 60
2026/07/03 05:21:09.912, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 345.32 W, 60
2026/07/03 05:21:10.914, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 345.03 W, 60
2026/07/03 05:21:11.916, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 25 %, 348.73 W, 60
2026/07/03 05:21:12.918, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.26 W, 60
2026/07/03 05:21:13.919, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.21 W, 60
2026/07/03 05:21:14.921, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 348.83 W, 61
2026/07/03 05:21:15.922, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 345.80 W, 61
2026/07/03 05:21:16.924, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 25 %, 345.15 W, 61
2026/07/03 05:21:17.926, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 26 %, 347.54 W, 61
2026/07/03 05:21:18.927, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.91 W, 60
2026/07/03 05:21:19.929, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.82 W, 61
2026/07/03 05:21:20.931, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 25 %, 347.61 W, 61
2026/07/03 05:21:21.933, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 344.52 W, 62
2026/07/03 05:21:22.935, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 24 %, 344.98 W, 62
2026/07/03 05:21:23.937, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 94 %, 347.48 W, 61
2026/07/03 05:21:24.938, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.35 W, 61
2026/07/03 05:21:25.940, NVIDIA GeForce RTX 3090, 20304 MiB, 24576 MiB, 100 %, 100 %, 349.48 W, 61
